chr start end name
chr6 13924159 13926159 tss_13666
chr6 14117300 14119500 tss_13667
chr6 14210761 14212161 tss_13668
chr6 15088637 15091237 tss_13669
chr6 15244606 15250206 tss_13670
chr6 15662154 15663554 tss_13671
chr6 16128703 16132503 tss_13672
chr6 16238168 16240168 tss_13673
chr6 16759306 16763906 tss_13674
chr6 17280460 17283660 tss_13675
chr6 17290260 17290660 tss_13676
chr6 17393228 17395228 tss_13677
chr6 17599987 17601787 tss_13678
chr6 17702179 17707779 tss_13679
chr6 17985191 17988991 tss_13680
chr6 18122578 18123178 tss_13681
chr6 18154178 18156778 tss_13682
chr6 18262889 18265689 tss_13683
chr6 18386946 18390546 tss_13684
chr6 19804038 19805838 tss_13685
chr6 19836838 19839838 tss_13686
chr6 20211238 20213638 tss_13687
chr6 20400838 20405638 tss_13688
chr6 20534238 20535638 tss_13689
chr6 21587438 21589838 tss_13690
chr6 21593638 21599238 tss_13691
chr6 21664438 21668038 tss_13692
chr6 22146238 22149238 tss_13693
chr6 24356438 24358838 tss_13694
chr6 24402838 24404638 tss_13695
chr6 24494438 24496238 tss_13696
chr6 24645638 24646638 tss_13697
chr6 24665438 24669638 tss_13698
chr6 24717638 24722638 tss_13699
chr6 24774238 24777838 tss_13700
chr6 24909238 24912238 tss_13701
chr6 24932638 24937238 tss_13702
chr6 25041238 25042838 tss_13703
chr6 25137038 25139638 tss_13704
chr6 25278838 25281238 tss_13705
chr6 25882238 25882638 tss_13706
chr6 25962038 25964238 tss_13707
chr6 25992038 25993838 tss_13708
chr6 26017238 26018238 tss_13709
chr6 26020038 26023038 tss_13710
chr6 26025238 26028838 tss_13711
chr6 26043238 26046638 tss_13712
chr6 26053638 26057438 tss_13713
chr6 26087438 26088638 tss_13714
chr6 26120838 26128038 tss_13715
chr6 26155638 26160638 tss_13716
chr6 26171238 26173838 tss_13717
chr6 26187638 26189638 tss_13718
chr6 26195038 26201038 tss_13719
chr6 26203238 26206838 tss_13720
chr6 26214638 26218838 tss_13721
chr6 26223038 26226438 tss_13722
chr6 26233038 26236038 tss_13723
chr6 26240238 26242038 tss_13724
chr6 26249638 26253838 tss_13725
chr6 26270238 26275038 tss_13726
chr6 26283438 26287038 tss_13727
chr6 26321838 26324438 tss_13728
chr6 26364638 26366238 tss_13729
chr6 26383038 26384238 tss_13730
chr6 26401838 26403238 tss_13731
chr6 26421038 26422438 tss_13732
chr6 26457638 26459038 tss_13733
chr6 26520638 26524638 tss_13734
chr6 26536638 26539638 tss_13735
chr6 26594238 26598238 tss_13736
chr6 26659038 26660638 tss_13737
chr6 26757438 26758638 tss_13738
chr6 26923838 26925638 tss_13739
chr6 26986638 26988638 tss_13740
chr6 27064438 27065438 tss_13741
chr6 27094838 27105038 tss_13742
chr6 27106438 27116438 tss_13743
chr6 27144238 27146838 tss_13744
chr6 27218438 27220038 tss_13745
chr6 27280238 27280638 tss_13746
chr6 27342238 27343838 tss_13747
chr6 27356038 27357238 tss_13748
chr6 27438438 27442038 tss_13749
chr6 27655038 27656438 tss_13750
chr6 27661238 27662638 tss_13751
chr6 27759038 27761238 tss_13752
chr6 27774238 27780838 tss_13753
chr6 27781438 27783438 tss_13754
chr6 27791038 27793438 tss_13755
chr6 27802838 27808438 tss_13756
chr6 27831438 27835638 tss_13757
chr6 27839238 27841638 tss_13758
chr6 27857438 27864438 tss_13759
chr6 28047638 28049838 tss_13760
chr6 28092038 28093038 tss_13761
chr6 28103238 28106038 tss_13762
chr6 28109038 28111038 tss_13763
chr6 28129238 28130038 tss_13764
chr6 28186038 28187238 tss_13765
chr6 28192438 28193838 tss_13766
chr6 28219238 28220838 tss_13767
chr6 28226838 28227238 tss_13768
chr6 28234238 28235838 tss_13769
chr6 28249038 28250038 tss_13770
chr6 28302638 28305438 tss_13771
chr6 28317238 28319638 tss_13772
chr6 28365838 28368438 tss_13773
chr6 28410638 28411638 tss_13774
chr6 28456638 28458638 tss_13775
chr6 28554038 28555838 tss_13776
chr6 28580238 28584838 tss_13777
chr6 28705838 28706238 tss_13778
chr6 28805038 28807238 tss_13779
chr6 28833638 28834838 tss_13780
chr6 28862838 28866638 tss_13781
chr6 28889838 28893038 tss_13782
chr6 28910638 28912638 tss_13783
chr6 28952238 28953638 tss_13784
chr6 28972438 28974038 tss_13785
chr6 28983838 28985238 tss_13786
chr6 29595238 29597238 tss_13787
chr6 29599038 29601638 tss_13788
chr6 29648038 29648838 tss_13789
chr6 29690438 29692638 tss_13790
chr6 29716038 29717438 tss_13791
chr6 29719838 29721238 tss_13792
chr6 29758638 29760638 tss_13793
chr6 29855038 29856638 tss_13794
chr6 29893838 29895638 tss_13795
chr6 29909438 29912238 tss_13796
chr6 29944238 29945238 tss_13797
chr6 29974238 29974838 tss_13798
chr6 30027838 30030238 tss_13799
chr6 30033838 30035838 tss_13800
chr6 30042638 30044038 tss_13801
chr6 30068438 30071438 tss_13802
chr6 30130838 30132838 tss_13803
chr6 30179638 30182838 tss_13804
chr6 30227038 30228038 tss_13805
chr6 30292838 30295638 tss_13806
chr6 30312438 30313838 tss_13807
chr6 30456838 30459438 tss_13808
chr6 30483638 30484838 tss_13809
chr6 30522838 30526038 tss_13810
chr6 30538038 30540238 tss_13811
chr6 30582038 30586638 tss_13812
chr6 30594238 30595438 tss_13813
chr6 30614238 30616238 tss_13814
chr6 30639838 30641238 tss_13815
chr6 30649438 30656638 tss_13816
chr6 30657838 30659238 tss_13817
chr6 30683438 30691038 tss_13818
chr6 30709238 30712638 tss_13819
chr6 30749438 30750238 tss_13820
chr6 30815238 30816238 tss_13821
chr6 30848438 30849438 tss_13822
chr6 30850438 30854638 tss_13823
chr6 30875238 30876838 tss_13824
chr6 30881638 30883238 tss_13825
chr6 31082438 31083438 tss_13826
chr6 31125238 31128038 tss_13827
chr6 31137238 31138638 tss_13828
chr6 31164638 31166838 tss_13829
chr6 31238438 31240838 tss_13830
chr6 31322438 31325838 tss_13831
chr6 31366838 31369838 tss_13832
chr6 31370038 31372438 tss_13833
chr6 31461238 31463638 tss_13834
chr6 31464638 31466838 tss_13835
chr6 31507838 31511038 tss_13836
chr6 31514238 31516638 tss_13837
chr6 31539438 31539838 tss_13838
chr6 31543238 31545238 tss_13839
chr6 31548238 31550438 tss_13840
chr6 31554038 31556238 tss_13841
chr6 31582438 31584438 tss_13842
chr6 31587238 31590438 tss_13843
chr6 31619238 31621638 tss_13844
chr6 31623638 31625638 tss_13845
chr6 31626638 31629238 tss_13846
chr6 31631238 31634838 tss_13847
chr6 31648438 31649438 tss_13848
chr6 31650638 31651238 tss_13849
chr6 31669638 31671838 tss_13850
chr6 31696838 31698438 tss_13851
chr6 31701838 31708838 tss_13852
chr6 31744438 31745238 tss_13853
chr6 31761838 31764238 tss_13854
chr6 31773638 31775038 tss_13855
chr6 31781438 31787438 tss_13856
chr6 31789038 31791238 tss_13857
chr6 31794238 31800038 tss_13858
chr6 31801838 31806438 tss_13859
chr6 31829638 31834038 tss_13860
chr6 31845438 31846038 tss_13861
chr6 31864438 31866838 tss_13862
chr6 31869038 31870638 tss_13863
chr6 31895238 31896438 tss_13864
chr6 31913238 31915038 tss_13865
chr6 31925838 31927638 tss_13866
chr6 31938638 31941238 tss_13867
chr6 32076038 32077038 tss_13868
chr6 32094838 32098838 tss_13869
chr6 32116238 32116838 tss_13870
chr6 32120638 32123438 tss_13871
chr6 32142838 32147438 tss_13872
chr6 32156238 32161038 tss_13873
chr6 32162838 32164838 tss_13874
chr6 32222838 32223638 tss_13875
chr6 32497438 32498238 tss_13876
chr6 32555238 32557838 tss_13877
chr6 32604838 32608238 tss_13878
chr6 32632638 32634638 tss_13879
chr6 32783038 32784838 tss_13880
chr6 32805238 32806638 tss_13881
chr6 32810238 32813838 tss_13882
chr6 32819838 32824038 tss_13883
chr6 32861638 32863638 tss_13884
chr6 32907638 32909638 tss_13885
chr6 32934638 32942838 tss_13886
chr6 32976438 32977638 tss_13887
chr6 33048038 33048838 tss_13888
chr6 33166638 33170238 tss_13889
chr6 33172238 33173238 tss_13890
chr6 33175238 33177038 tss_13891
chr6 33216038 33218038 tss_13892
chr6 33238638 33243438 tss_13893
chr6 33244438 33245838 tss_13894
chr6 33256038 33258438 tss_13895
chr6 33265038 33268238 tss_13896
chr6 33280038 33282838 tss_13897
chr6 33285238 33286438 tss_13898
chr6 33289638 33292038 tss_13899
chr6 33359038 33361238 tss_13900
chr6 33377438 33379638 tss_13901
chr6 33384038 33386638 tss_13902
chr6 33387438 33387838 tss_13903
chr6 33395238 33396438 tss_13904
chr6 33421438 33423238 tss_13905
chr6 33546038 33548238 tss_13906
chr6 33587638 33590838 tss_13907
chr6 33601038 33601838 tss_13908
chr6 33678438 33680038 tss_13909
chr6 33712038 33715238 tss_13910
chr6 33755438 33757238 tss_13911
chr6 34202438 34207238 tss_13912
chr6 34216038 34217438 tss_13913
chr6 34358438 34361238 tss_13914
chr6 34392038 34394438 tss_13915
chr6 34433638 34434038 tss_13916
chr6 34662438 34665838 tss_13917
chr6 34724038 34726238 tss_13918
chr6 34758838 34761238 tss_13919
chr6 34854638 34858638 tss_13920
chr6 35181238 35184838 tss_13921
chr6 35226238 35228638 tss_13922
chr6 35265438 35266838 tss_13923
chr6 35285838 35286838 tss_13924
chr6 35310038 35312038 tss_13925
chr6 35419838 35421638 tss_13926
chr6 35435438 35439238 tss_13927
chr6 35463438 35466238 tss_13928
chr6 35654238 35657038 tss_13929
chr6 35695038 35696438 tss_13930
chr6 35699038 35700438 tss_13931
chr6 35744238 35744638 tss_13932
chr6 35886438 35890238 tss_13933
chr6 35995038 35997638 tss_13934
chr6 36097638 36099838 tss_13935
chr6 36163638 36165638 tss_13936
chr6 36354038 36355638 tss_13937
chr6 36409238 36412438 tss_13938
chr6 36513638 36515638 tss_13939
chr6 36561038 36565438 tss_13940
chr6 36644038 36645638 tss_13941
chr6 36646038 36649038 tss_13942
chr6 36841438 36843438 tss_13943
chr6 36853038 36855638 tss_13944
chr6 36952438 36955238 tss_13945
chr6 36973238 36976238 tss_13946
chr6 37136638 37143838 tss_13947
chr6 37224838 37227638 tss_13948
chr6 37321438 37323238 tss_13949
chr6 37400238 37402638 tss_13950
chr6 37616638 37617038 tss_13951
chr6 37664638 37666638 tss_13952
chr6 37785838 37788838 tss_13953
chr6 38606838 38608438 tss_13954
chr6 38670038 38671638 tss_13955
chr6 39016038 39016438 tss_13956
chr6 39081838 39083438 tss_13957
chr6 39195038 39197638 tss_13958
chr6 39692838 39693438 tss_13959
chr6 39759838 39761038 tss_13960
chr6 39901638 39902438 tss_13961
chr6 40555038 40555838 tss_13962
chr6 41021038 41021838 tss_13963
chr6 41038638 41043038 tss_13964
chr6 41168638 41169038 tss_13965
chr6 41470638 41471238 tss_13966
chr6 41512838 41517038 tss_13967
chr6 41528238 41529038 tss_13968
chr6 41604638 41606838 tss_13969
chr6 41651238 41651638 tss_13970
chr6 41672238 41674238 tss_13971
chr6 41698038 41703638 tss_13972
chr6 41746838 41749238 tss_13973
chr6 41753838 41757038 tss_13974
chr6 41861838 41864238 tss_13975
chr6 41887438 41891038 tss_13976
chr6 41903438 41903838 tss_13977
chr6 41904238 41910438 tss_13978
chr6 42015438 42016838 tss_13979
chr6 42017838 42019238 tss_13980
chr6 42072038 42072838 tss_13981
chr6 42108638 42111038 tss_13982
chr6 42417638 42421838 tss_13983
chr6 42531238 42533838 tss_13984
chr6 42694238 42695038 tss_13985
chr6 42712038 42715838 tss_13986
chr6 42748438 42752838 tss_13987
chr6 42846838 42849038 tss_13988
chr6 42857638 42859238 tss_13989
chr6 42896038 42899038 tss_13990
chr6 42927838 42929038 tss_13991
chr6 42945038 42947638 tss_13992
chr6 42951438 42953238 tss_13993
chr6 42980638 42983038 tss_13994
chr6 42988838 42990238 tss_13995
chr6 43020438 43022238 tss_13996
chr6 43026238 43029238 tss_13997
chr6 43043838 43045838 tss_13998
chr6 43137838 43143038 tss_13999
chr6 43149438 43150838 tss_14000
chr6 43196038 43197438 tss_14001
chr6 43242238 43243438 tss_14002
chr6 43276038 43276838 tss_14003
chr6 43334838 43338038 tss_14004
chr6 43394838 43396838 tss_14005
chr6 43422438 43423838 tss_14006
chr6 43444838 43446438 tss_14007
chr6 43477438 43478438 tss_14008
chr6 43483638 43486438 tss_14009
chr6 43542438 43545838 tss_14010
chr6 43594638 43599038 tss_14011
chr6 43603238 43604638 tss_14012
chr6 43612638 43613038 tss_14013
chr6 43737038 43742238 tss_14014
chr6 43968038 43971238 tss_14015
chr6 44040438 44042838 tss_14016
chr6 44093638 44096638 tss_14017
chr6 44186838 44188038 tss_14018
chr6 44190638 44192438 tss_14019
chr6 44204838 44206038 tss_14020
chr6 44212638 44217038 tss_14021
chr6 44223838 44225838 tss_14022
chr6 44229838 44233638 tss_14023
chr6 44280038 44281438 tss_14024
chr6 44354638 44356638 tss_14025
chr6 45295638 45296638 tss_14026
chr6 45344238 45346838 tss_14027
chr6 45387238 45392638 tss_14028
chr6 46096838 46098438 tss_14029
chr6 46138238 46139038 tss_14030
chr6 46292438 46293638 tss_14031
chr6 46458638 46459838 tss_14032
chr6 46619638 46621438 tss_14033
chr6 46702438 46703438 tss_14034
chr6 46889038 46889638 tss_14035
chr6 47009038 47010038 tss_14036
chr6 47275438 47278038 tss_14037
chr6 47444038 47448838 tss_14038
chr6 49429838 49432038 tss_14039
chr6 49517838 49521038 tss_14040
chr6 49600438 49604638 tss_14041
chr6 50817838 50818438 tss_14042
chr6 52148038 52150838 tss_14043
chr6 52226238 52228638 tss_14044
chr6 52284438 52286238 tss_14045
chr6 52437838 52442838 tss_14046
chr6 52528238 52530638 tss_14047
chr6 52535238 52536638 tss_14048
chr6 52858438 52861238 tss_14049
chr6 52925238 52927238 tss_14050
chr6 52929438 52931238 tss_14051
chr6 53211638 53214638 tss_14052
chr6 53223438 53225038 tss_14053
chr6 53407238 53410438 tss_14054
chr6 53412038 53413438 tss_14055
chr6 53493038 53493638 tss_14056
chr6 53515838 53517238 tss_14057
chr6 53529438 53530638 tss_14058
chr6 53657638 53661638 tss_14059
chr6 54710838 54714038 tss_14060
chr6 55443638 55444038 tss_14061
chr6 55740038 55740438 tss_14062
chr6 56111638 56112438 tss_14063
chr6 56405238 56408238 tss_14064
chr6 56556438 56558238 tss_14065
chr6 56704638 56709238 tss_14066
chr6 56715038 56717038 tss_14067
chr6 56817838 56821038 tss_14068
chr6 56910838 56913638 tss_14069
chr6 56954638 56957038 tss_14070
chr6 57036638 57040638 tss_14071
chr6 57085638 57087638 tss_14072
chr6 57181238 57183238 tss_14073
chr6 58287038 58288038 tss_14074
chr6 62995366 62996366 tss_14075
chr6 64280766 64285766 tss_14076
chr6 64344966 64347766 tss_14077
chr6 64515966 64517166 tss_14078
chr6 68591566 68600366 tss_14079
chr6 69344366 69346166 tss_14080
chr6 70505166 70507366 tss_14081
chr6 70575966 70578366 tss_14082
chr6 71122166 71124566 tss_14083
chr6 71276366 71277366 tss_14084
chr6 71376766 71378766 tss_14085
chr6 71665566 71665966 tss_14086
chr6 71997566 72000166 tss_14087
chr6 72000566 72000966 tss_14088
chr6 72127966 72131166 tss_14089
chr6 73329966 73333766 tss_14090
chr6 73971966 73973966 tss_14091
chr6 74018766 74020366 tss_14092
chr6 74104566 74104966 tss_14093
chr6 74159566 74162366 tss_14094
chr6 74170566 74172766 tss_14095
chr6 74226766 74233966 tss_14096
chr6 74362366 74364966 tss_14097
chr6 74404966 74407366 tss_14098
chr6 75911966 75912566 tss_14099
chr6 75913366 75917166 tss_14100
chr6 75952566 75954366 tss_14101
chr6 75993166 75996366 tss_14102
chr6 76043966 76044766 tss_14103
chr6 76199766 76204166 tss_14104
chr6 76310766 76313766 tss_14105
chr6 76458166 76459966 tss_14106
chr6 76644766 76645166 tss_14107
chr6 78168966 78174766 tss_14108
chr6 79313766 79315766 tss_14109
chr6 79576766 79578166 tss_14110
chr6 79785766 79789766 tss_14111
chr6 79942966 79944766 tss_14112
chr6 80246166 80248966 tss_14113
chr6 80340566 80341766 tss_14114
chr6 80655566 80657566 tss_14115
chr6 80713166 80715366 tss_14116
chr6 80815766 80816966 tss_14117
chr6 82459366 82464366 tss_14118
chr6 82955766 82959166 tss_14119
chr6 83072566 83075566 tss_14120
chr6 83774766 83775766 tss_14121
chr6 83777166 83779166 tss_14122
chr6 83901566 83904166 tss_14123
chr6 84139566 84142166 tss_14124
chr6 84221566 84222366 tss_14125
chr6 84743366 84744166 tss_14126
chr6 84936766 84938166 tss_14127
chr6 85469766 85475166 tss_14128
chr6 85481166 85485366 tss_14129
chr6 86157966 86163166 tss_14130
chr6 86302566 86304966 tss_14131
chr6 86350566 86355166 tss_14132
chr6 86385566 86390566 tss_14133
chr6 87646566 87647166 tss_14134
chr6 87861166 87862566 tss_14135
chr6 87863966 87866766 tss_14136
chr6 88031966 88032966 tss_14137
chr6 88117166 88118766 tss_14138
chr6 88182166 88183766 tss_14139
chr6 88298366 88300966 tss_14140
chr6 88407966 88412966 tss_14141
chr6 88875766 88876566 tss_14142
chr6 89672566 89674366 tss_14143
chr6 89788966 89793166 tss_14144
chr6 89826966 89827766 tss_14145
chr6 89855366 89856966 tss_14146
chr6 90059566 90063566 tss_14147
chr6 90120566 90122566 tss_14148
chr6 90142566 90143166 tss_14149
chr6 90347366 90349366 tss_14150
chr6 90528166 90530566 tss_14151
chr6 90538366 90540766 tss_14152
chr6 90928766 90929366 tss_14153
chr6 91004966 91006966 tss_14154
chr6 91295366 91297766 tss_14155
chr6 94128366 94128766 tss_14156
chr6 94129166 94130166 tss_14157
chr6 96023622 96026622 tss_14158
chr6 96463029 96464629 tss_14159
chr6 96968679 96971279 tss_14160
chr6 97284418 97286018 tss_14161
chr6 97344418 97346818 tss_14162
chr6 97371818 97373018 tss_14163
chr6 97729386 97731786 tss_14164
chr6 99280453 99281053 tss_14165
chr6 99281653 99282853 tss_14166
chr6 99293453 99293853 tss_14167
chr6 99394359 99396159 tss_14168
chr6 99796882 99798282 tss_14169
chr6 99872301 99874701 tss_14170
chr6 99961901 99964701 tss_14171
chr6 99968701 99969901 tss_14172
chr6 100015301 100017101 tss_14173
chr6 100910897 100913497 tss_14174
chr6 101327990 101330190 tss_14175
chr6 101841197 101841597 tss_14176
chr6 105306311 105308111 tss_14177
chr6 105388111 105389911 tss_14178
chr6 105403311 105408111 tss_14179
chr6 105583918 105585718 tss_14180
chr6 105624118 105624518 tss_14181
chr6 105626118 105628518 tss_14182
chr6 105849435 105851835 tss_14183
chr6 106429014 106429414 tss_14184
chr6 106439814 106440814 tss_14185
chr6 106441614 106443414 tss_14186
chr6 106533392 106536592 tss_14187
chr6 106545192 106547792 tss_14188
chr6 106772385 106774185 tss_14189
chr6 106808185 106809785 tss_14190
chr6 106957394 106963394 tss_14191
chr6 107076220 107078620 tss_14192
chr6 107349127 107350327 tss_14193
chr6 107435009 107438009 tss_14194
chr6 107779637 107781637 tss_14195
chr6 107810037 107815237 tss_14196
chr6 108277352 108280752 tss_14197
chr6 108394573 108396573 tss_14198
chr6 108581221 108583421 tss_14199
chr6 108615221 108617221 tss_14200
chr6 108878399 108884799 tss_14201
chr6 109169095 109170295 tss_14202
chr6 109329289 109331489 tss_14203
chr6 109414715 109417915 tss_14204
chr6 109701067 109705667 tss_14205
chr6 109760667 109763067 tss_14206
chr6 109775267 109778667 tss_14207
chr6 109803395 109804795 tss_14208
chr6 110011558 110013158 tss_14209
chr6 110499671 110503271 tss_14210
chr6 110736341 110737141 tss_14211
chr6 110796741 110797741 tss_14212
chr6 111135056 111137856 tss_14213
chr6 111194656 111199456 tss_14214
chr6 111279181 111280781 tss_14215
chr6 111302381 111304381 tss_14216
chr6 111408151 111409951 tss_14217
chr6 111579966 111582166 tss_14218
chr6 111801737 111806737 tss_14219
chr6 111886937 111888337 tss_14220
chr6 111924537 111927937 tss_14221
chr6 112081100 112081500 tss_14222
chr6 112114500 112115500 tss_14223
chr6 112191900 112195700 tss_14224
chr6 112375263 112376263 tss_14225
